"created_at";"id";"id_str";"full_text";"truncated";"display_text_range";"entities";"metadata";"tweet_source";"in_reply_to_status_id";"in_reply_to_status_id_str";"in_reply_to_user_id";"in_reply_to_user_id_str";"in_reply_to_screen_name";"geo";"coordinates";"place";"contributors";"is_quote_status";"retweet_count";"favorite_count";"favorited";"retweeted";"lang";"possibly_sensitive";"quoted_status_id";"quoted_status_id_str";"quoted_status";"text";"favorited_by";"scopes";"display_text_width";"retweeted_status";"quoted_status_permalink";"quote_count";"timestamp_ms";"reply_count";"filter_level";"query";"withheld_scope";"withheld_copyright";"withheld_in_countries";"possibly_sensitive_appealable";"id_user";"id_str_user";"name_user";"screen_name_user";"location_user";"description_user";"url_user";"protected_user";"followers_count_user";"friends_count_user";"listed_count_user";"created_at_user";"favourites_count_user";"verified_user";"statuses_count_user";"profile_image_url_https_user";"profile_banner_url_user";"default_profile_user";"default_profile_image_user";"withheld_in_countries_user";"derived_user";"withheld_scope_user";"entities_user";"tweet_link";"company_id"
"2022-06-18 07:20:24";"1538059036859457536";"1538059036859457536";"@mick_lebrija @Repsol Tipo: Te damos una tarjeta de regalo de X dinero pero para usarla primero te cobramos 50€ porque si";"FALSE";"121";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""mick_lebrija"",""name"":""miguel angel"",""id"":618901405,""id_str"":""618901405"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1538057359154618368";"1538057359154618368";"618901405";"618901405";"mick_lebrija";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@mick_lebrija @Repsol Tipo: Te damos una tarjeta de regalo de X dinero pero para usarla primero te cobramos 50€ porque si";;;;;;;;;;;;;;;"48437868";"48437868";"Carlos Cuezva";"CarlosCuezva";"Comunidad de Madrid, España";"Naturaleza • Movilidad sostenible • Energías renovables • Viajero incansable Propietario de #TeslaModel3 LR Vocal de @ClubTeslaMadrid";"https://t.co/kfQfM4DK3z";"FALSE";"620";"134";"12";"Thu Jun 18 18:18:55 +0000 2009";"6859";"FALSE";"10659";"https://pbs.twimg.com/profile_images/1538058019656851456/vZcD0lnY_normal.jpg";"https://pbs.twimg.com/profile_banners/48437868/1652631500";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/kfQfM4DK3z"",""expanded_url"":""https://linktr.ee/CarlosCuezva"",""display_url"":""linktr.ee/CarlosCuezva"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/CarlosCuezva/status/1538059036859457536";"1"
"2022-06-18 07:19:47";"1538058882177765376";"1538058882177765377";"@mick_lebrija @Repsol En mi cuenta (vamos dinero de ellos)";"FALSE";"58";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""mick_lebrija"",""name"":""miguel angel"",""id"":618901405,""id_str"":""618901405"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1538057359154618368";"1538057359154618368";"618901405";"618901405";"mick_lebrija";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@mick_lebrija @Repsol En mi cuenta (vamos dinero de ellos)";;;;;;;;;;;;;;;"48437868";"48437868";"Carlos Cuezva";"CarlosCuezva";"Comunidad de Madrid, España";"Naturaleza • Movilidad sostenible • Energías renovables • Viajero incansable Propietario de #TeslaModel3 LR Vocal de @ClubTeslaMadrid";"https://t.co/kfQfM4DK3z";"FALSE";"620";"134";"12";"Thu Jun 18 18:18:55 +0000 2009";"6859";"FALSE";"10659";"https://pbs.twimg.com/profile_images/1538058019656851456/vZcD0lnY_normal.jpg";"https://pbs.twimg.com/profile_banners/48437868/1652631500";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/kfQfM4DK3z"",""expanded_url"":""https://linktr.ee/CarlosCuezva"",""display_url"":""linktr.ee/CarlosCuezva"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/CarlosCuezva/status/1538058882177765377";"1"
"2022-06-18 07:19:26";"1538058794156040192";"1538058794156040193";"@metalian2001 @Repsol Es de coña, acabo de llamar y dicen que retienen SIEMPRE aunque solo vayas a usar el saldo que tienen ellos

Me parece vergonzoso @Repsol @MyWaylet";"FALSE";"169";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""metalian2001"",""name"":""Carlos Ng"",""id"":742433761,""id_str"":""742433761"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":152,""end"":159}},{""screen_name"":""MyWaylet"",""name"":""Waylet"",""id"":9.68098041428398e+17,""id_str"":""968098041428398080"",""indices"":{""start"":160,""end"":169}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1538057205051703296";"1538057205051703296";"742433761";"742433761";"metalian2001";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@metalian2001 @Repsol Es de coña, acabo de llamar y dicen que retienen SIEMPRE aunque solo vayas a usar el saldo que tienen ellos

Me parece vergonzoso @Repsol @MyWaylet";;;;;;;;;;;;;;;"48437868";"48437868";"Carlos Cuezva";"CarlosCuezva";"Comunidad de Madrid, España";"Naturaleza • Movilidad sostenible • Energías renovables • Viajero incansable Propietario de #TeslaModel3 LR Vocal de @ClubTeslaMadrid";"https://t.co/kfQfM4DK3z";"FALSE";"620";"134";"12";"Thu Jun 18 18:18:55 +0000 2009";"6859";"FALSE";"10659";"https://pbs.twimg.com/profile_images/1538058019656851456/vZcD0lnY_normal.jpg";"https://pbs.twimg.com/profile_banners/48437868/1652631500";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/kfQfM4DK3z"",""expanded_url"":""https://linktr.ee/CarlosCuezva"",""display_url"":""linktr.ee/CarlosCuezva"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/CarlosCuezva/status/1538058794156040193";"1"
"2022-06-18 07:15:32";"1538057812697399296";"1538057812697399296";"@JuanviPalleter Pues entonces vete a la puerta de @Repsol y a la casa de su dueño!!!!!";"FALSE";"86";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""JuanviPalleter"",""name"":""El Palleter"",""id"":1.34742492476022e+18,""id_str"":""1347424924760219651"",""indices"":{""start"":0,""end"":15}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":50,""end"":57}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1537761266126708736";"1537761266126708737";"1347424924760219648";"1347424924760219651";"JuanviPalleter";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@JuanviPalleter Pues entonces vete a la puerta de @Repsol y a la casa de su dueño!!!!!";;;;;;;;;;;;;;;"416453978";"416453978";"Alegrediablillo💜🇪🇦";"diabloalegre32";"Valladolid, España";"deportista, amantes de la caja tonta, Pucelano💜, izquierdista y libre de opinión.";;"FALSE";"121";"293";"0";"Sat Nov 19 18:18:57 +0000 2011";"4256";"FALSE";"10018";"https://pbs.twimg.com/profile_images/1128679357667532809/MQYHZQ8v_normal.jpg";"https://pbs.twimg.com/profile_banners/416453978/1653828004";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/diabloalegre32/status/1538057812697399296";"1"
"2022-06-18 07:14:35";"1538057571281645568";"1538057571281645598";"Señoras/es de ⁦@Repsol⁩. ¿No estamos algo mayores para asteriscos?

Los precios en #MovilidadEléctrica se deben mostrar con impuestos, como todos los demás. ¿Cuál es la razón de esa política en #VE #EV?

O regalen una calculadora con cada recarga https://t.co/lgdLG2MMtm";"FALSE";"246";"{""hashtags"":[{""text"":""MovilidadEléctrica"",""indices"":[[83,102]]},{""text"":""VE"",""indices"":[[194,197]]},{""text"":""EV"",""indices"":[[198,201]]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":15,""end"":22}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""id"":1.53805756540115e+18,""id_str"":""1538057565401145344"",""indices"":[{""start"":247,""end"":270}],""media_url"":""http://pbs.twimg.com/media/FVhHNO3WYAAB-eA.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FVhHNO3WYAAB-eA.jpg"",""url"":""https://t.co/lgdLG2MMtm"",""display_url"":""pic.twitter.com/lgdLG2MMtm"",""expanded_url"":""https://twitter.com/pichacilla/status/1538057571281645598/photo/1"",""type"":""photo"",""sizes"":[{""w"":750,""h"":1525,""resize"":""fit"",""type"":""large""},{""w"":334,""h"":680,""resize"":""fit"",""type"":""small""},{""w"":150,""h"":150,""resize"":""crop"",""type"":""thumb""},{""w"":590,""h"":1200,""resize"":""fit"",""type"":""medium""}]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"Señoras/es de ⁦@Repsol⁩. ¿No estamos algo mayores para asteriscos?

Los precios en #MovilidadEléctrica se deben mostrar con impuestos, como todos los demás. ¿Cuál es la razón de esa política en #VE #EV?

O regalen una calculadora con cada recarga https://t.co/lgdLG2MMtm";;;;;;;;;;;;;;;"1340923006592421888";"1340923006592421888";"ɐzɐɥɔıԀ";"pichacilla";"";"Pichaza es tonto. Pero majo.";;"FALSE";"4";"11";"0";"Mon Dec 21 07:33:09 +0000 2020";"14";"FALSE";"248";"https://pbs.twimg.com/profile_images/1391301229117071360/9xJFSXz__normal.jpg";"https://pbs.twimg.com/profile_banners/1340923006592421888/1608625165";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/pichacilla/status/1538057571281645598";"1"
"2022-06-18 07:13:44";"1538057359154618368";"1538057359154618368";"@CarlosCuezva @Repsol Pero acumulado en la cuenta tuya o en la de ellos?🤦‍♂️";"FALSE";"76";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""CarlosCuezva"",""name"":""Carlos Cuezva"",""id"":48437868,""id_str"":""48437868"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1538055815583645696";"1538055815583645696";"48437868";"48437868";"CarlosCuezva";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@CarlosCuezva @Repsol Pero acumulado en la cuenta tuya o en la de ellos?🤦‍♂️";;;;;;;;;;;;;;;"618901405";"618901405";"miguel angel";"mick_lebrija";"lebrija(sevilla)";"no sueñes tu vida, vive tus sueños";;"FALSE";"89";"178";"1";"Tue Jun 26 09:16:47 +0000 2012";"34665";"FALSE";"4425";"https://pbs.twimg.com/profile_images/1174597750064865280/PdhLIi-6_normal.jpg";"https://pbs.twimg.com/profile_banners/618901405/1568880877";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/mick_lebrija/status/1538057359154618368";"1"
"2022-06-18 07:13:08";"1538057205051703296";"1538057205051703296";"@CarlosCuezva @Repsol Ayer me pasó exactamente lo mismo...voy a hacer una recarga y tenía nada menos que 44€ de saldo ,me cargaron 50€ a la tarjeta,cuando había clicado usar ""saldo disponible"".";"FALSE";"193";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""CarlosCuezva"",""name"":""Carlos Cuezva"",""id"":48437868,""id_str"":""48437868"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1538055815583645696";"1538055815583645696";"48437868";"48437868";"CarlosCuezva";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"2";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@CarlosCuezva @Repsol Ayer me pasó exactamente lo mismo...voy a hacer una recarga y tenía nada menos que 44€ de saldo ,me cargaron 50€ a la tarjeta,cuando había clicado usar ""saldo disponible"".";;;;;;;;;;;;;;;"742433761";"742433761";"Carlos Ng";"metalian2001";"";"";;"FALSE";"70";"606";"5";"Tue Aug 07 08:05:44 +0000 2012";"2011";"FALSE";"1666";"https://pbs.twimg.com/profile_images/751933748661420037/a81-Xadx_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/metalian2001/status/1538057205051703296";"1"
"2022-06-18 07:07:36";"1538055815583645696";"1538055815583645696";"Menuda ESTAFA lo de @Repsol , vas a recargar usando ÚNICAMENTE lo acumulado con Waylet, repito únicamente y me cargan en cuenta 50€.

Se os tendría que caer la cara de vergüenza";"FALSE";"177";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":20,""end"":27}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"3";"9";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"Menuda ESTAFA lo de @Repsol , vas a recargar usando ÚNICAMENTE lo acumulado con Waylet, repito únicamente y me cargan en cuenta 50€.

Se os tendría que caer la cara de vergüenza";;;;;;;;;;;;;;;"48437868";"48437868";"Carlos Cuezva";"CarlosCuezva";"Comunidad de Madrid, España";"Naturaleza • Movilidad sostenible • Energías renovables • Viajero incansable Propietario de #TeslaModel3 LR Vocal de @ClubTeslaMadrid";"https://t.co/kfQfM4DK3z";"FALSE";"620";"134";"12";"Thu Jun 18 18:18:55 +0000 2009";"6859";"FALSE";"10659";"https://pbs.twimg.com/profile_images/1538058019656851456/vZcD0lnY_normal.jpg";"https://pbs.twimg.com/profile_banners/48437868/1652631500";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/kfQfM4DK3z"",""expanded_url"":""https://linktr.ee/CarlosCuezva"",""display_url"":""linktr.ee/CarlosCuezva"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/CarlosCuezva/status/1538055815583645696";"1"
"2022-06-18 07:01:24";"1538054254937706496";"1538054254937706496";"@Repsol Continúen subiendo el precio de los combustibles, no hay problema. Les recuerdo que el coche eléctrico ya está aquí. El día que la sociedad despierte, algunos se arrepentiran de haber abusado de ella.";"FALSE";"208";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":0,""end"":7}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";;;"253298167";"253298167";"Repsol";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Repsol Continúen subiendo el precio de los combustibles, no hay problema. Les recuerdo que el coche eléctrico ya está aquí. El día que la sociedad despierte, algunos se arrepentiran de haber abusado de ella.";;;;;;;;;;;;;;;"1362173512748838912";"1362173512748838912";"Lobo Musumba";"Lobomusumba";"";"";;"FALSE";"1";"9";"0";"Wed Feb 17 22:54:23 +0000 2021";"53";"FALSE";"293";"https://pbs.twimg.com/profile_images/1362174969883467777/tU775-HC_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Lobomusumba/status/1538054254937706496";"1"
"2022-06-18 05:57:13";"1538038103792930816";"1538038103792930816";"@AnaHostess @TotalEnergiesES @TotalEnergies @NaturgyClientEs @Repsol @consumidores Siempre puedes cambiar de compañía y dejar de ser cliente de @TotalEnergies . Es seguro que es lo que yo haré. Cero atención al cliente con las reclamaciones.";"FALSE";"241";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""AnaHostess"",""name"":""Ana 🕊️🇺🇦"",""id"":223485987,""id_str"":""223485987"",""indices"":{""start"":0,""end"":11}},{""screen_name"":""TotalEnergiesES"",""name"":""TotalEnergies España"",""id"":1.28622685869092e+18,""id_str"":""1286226858690916352"",""indices"":{""start"":12,""end"":28}},{""screen_name"":""TotalEnergies"",""name"":""TotalEnergies"",""id"":79962986,""id_str"":""79962986"",""indices"":{""start"":29,""end"":43}},{""screen_name"":""NaturgyClientEs"",""name"":""@NaturgyClientES"",""id"":900006811,""id_str"":""900006811"",""indices"":{""start"":44,""end"":60}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":61,""end"":68}},{""screen_name"":""consumidores"",""name"":""OCU"",""id"":23520746,""id_str"":""23520746"",""indices"":{""start"":69,""end"":82}},{""screen_name"":""TotalEnergies"",""name"":""TotalEnergies"",""id"":79962986,""id_str"":""79962986"",""indices"":{""start"":144,""end"":158}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1496783289167892480";"1496783289167892483";"223485987";"223485987";"AnaHostess";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@AnaHostess @TotalEnergiesES @TotalEnergies @NaturgyClientEs @Repsol @consumidores Siempre puedes cambiar de compañía y dejar de ser cliente de @TotalEnergies . Es seguro que es lo que yo haré. Cero atención al cliente con las reclamaciones.";;;;;;;;;;;;;;;"1503980980822028288";"1503980980822028295";"F G";"FG53121720";"Santander, España";"";;"FALSE";"1";"32";"0";"Wed Mar 16 06:26:59 +0000 2022";"0";"FALSE";"7";"https://pbs.twimg.com/profile_images/1503981133674987520/dVmgHrxp_normal.jpg";"https://pbs.twimg.com/profile_banners/1503980980822028295/1655532590";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/FG53121720/status/1538038103792930816";"1"
"2022-06-18 05:48:09";"1538035820745080832";"1538035820745080832";"Què putes us passa avui, @Repsol?? Trobeu això normal? Des de la matinada així. VOLEM DORMIR. https://t.co/0Bt3gnChnx";"FALSE";"93";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":25,""end"":32}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""id"":1.53803577514462e+18,""id_str"":""1538035775144615936"",""indices"":[{""start"":94,""end"":117}],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1538035775144615936/pu/img/6510x8ldpK0aI4_S.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1538035775144615936/pu/img/6510x8ldpK0aI4_S.jpg"",""url"":""https://t.co/0Bt3gnChnx"",""display_url"":""pic.twitter.com/0Bt3gnChnx"",""expanded_url"":""https://twitter.com/PlujaFreda/status/1538035820745080832/video/1"",""type"":""photo"",""sizes"":[{""w"":720,""h"":1280,""resize"":""fit"",""type"":""large""},{""w"":383,""h"":680,""resize"":""fit"",""type"":""small""},{""w"":150,""h"":150,""resize"":""crop"",""type"":""thumb""},{""w"":675,""h"":1200,""resize"":""fit"",""type"":""medium""}]}]}";"[{""iso_language_code"":""ca"",""result_type"":""recent""}]";"Android";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"ca";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"Què putes us passa avui, @Repsol?? Trobeu això normal? Des de la matinada així. VOLEM DORMIR. https://t.co/0Bt3gnChnx";;;;;;;;;;;;;;;"1497731446945030144";"1497731446945030146";"PlujaFreda";"PlujaFreda";"Sant Donetsk de les Roures";"Graduat Social en construcció, a poc a poc, però. Sindicalista. Opinions personals i odi de classe.";;"FALSE";"85";"447";"0";"Sun Feb 27 00:33:36 +0000 2022";"3503";"FALSE";"1550";"https://pbs.twimg.com/profile_images/1501279447823130627/HupH-LTU_normal.jpg";"https://pbs.twimg.com/profile_banners/1497731446945030146/1651614513";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/PlujaFreda/status/1538035820745080832";"1"
